field_147003_i,guiLeft,0,Starting X position for the Gui. Inconsistent use for Gui backgrounds.
field_147004_w,isRightMouseClick,0,Used when touchscreen is enabled.
field_147005_v,clickedSlot,0,Used when touchscreen is enabled.
field_147006_u,theSlot,0,holds the slot currently hovered
field_147007_t,dragSplitting,0,
field_147008_s,dragSplittingSlots,0,
field_147009_r,guiTop,0,Starting Y position for the Gui. Inconsistent use for Gui backgrounds.
field_147010_z,touchUpY,0,
field_147011_y,touchUpX,0,
field_147012_x,draggedStack,0,Used when touchscreen is enabled
field_147013_v,tileBrewingStand,0,
field_147014_u,brewingStandGuiTextures,0,
field_147015_w,lowerChestInventory,0,
field_147016_v,upperChestInventory,0,
field_147017_u,CHEST_GUI_TEXTURE,0,The ResourceLocation containing the chest GUI texture.
field_147018_x,inventoryRows,0,"window height is calculated with these values; the more rows, the heigher"
field_147019_u,craftingTableGuiTextures,0,
field_147024_w,tileBeacon,0,
field_147025_v,beaconGuiTextures,0,
field_147026_u,logger,0,
field_147027_y,buttonsNotDrawn,0,
field_147028_x,beaconConfirmButton,0,
field_147029_w,horseInventory,0,The horse inventory bound to this GUI.
field_147030_v,playerInventory,0,The player inventory bound to this GUI.
field_147031_u,horseGuiTextures,0,
field_147032_z,mousePosY,0,The mouse y-position recorded during the last renderered frame.
field_147033_y,mousePosx,0,The mouse x-position recorded during the last rendered frame.
field_147034_x,horseEntity,0,The EntityHorse whose inventory is currently being accessed.
field_147037_w,merchant,0,The current IMerchant instance in use for this specific merchant.
field_147038_v,MERCHANT_GUI_TEXTURE,0,The GUI texture for the villager merchant GUI.
field_147039_u,logger,0,
field_147040_A,chatComponent,0,The chat component utilized by this GuiMerchant instance.
field_147041_z,selectedMerchantRecipe,0,The integer value corresponding to the currently selected merchant recipe.
field_147042_y,previousButton,0,Returns to the previous Merchant recipe if one is applicable.
field_147043_x,nextButton,0,The button which proceeds to the next available merchant recipe.
field_147045_u,hasActivePotionEffects,0,True if there is some potion effect to display
field_147047_v,oldMouseY,0,The old y position of the mouse pointer
field_147048_u,oldMouseX,0,The old x position of the mouse pointer
field_147058_w,selectedTabIndex,0,Currently selected creative inventory tab index.
field_147061_u,creativeInventoryTabs,0,The location of the creative inventory tabs texture
field_147062_A,searchField,0,
field_147065_z,wasClicking,0,True if the left mouse button was held down last time drawScreen was called.
field_147066_y,isScrolling,0,True if the scrollbar is being dragged
field_147067_x,currentScroll,0,"Amount scrolled in Creative mode inventory (0 = top, 1 = bottom)"
field_147070_D,ENCHANTMENT_TABLE_BOOK_TEXTURE,0,The ResourceLocation containing the texture for the Book rendered above the enchantment table
field_147072_E,MODEL_BOOK,0,The ModelBook instance used for rendering the book on the Enchantment table
field_147074_F,random,0,A Random instance for use with the enchantment gui
field_147075_G,container,0,
field_147078_C,ENCHANTMENT_TABLE_GUI_TEXTURE,0,The ResourceLocation containing the Enchantment GUI texture location
field_147083_w,hopperInventory,0,The hopper inventory bound to this GUI instance
field_147084_v,playerInventory,0,The player inventory currently bound to this GUI instance
field_147085_u,HOPPER_GUI_TEXTURE,0,The ResourceLocation containing the gui texture for the hopper
field_147086_v,tileFurnace,0,
field_147087_u,furnaceGuiTextures,0,
field_147088_v,dispenserGuiTextures,0,
field_147091_w,nameField,0,
field_147092_v,anvil,0,
field_147093_u,anvilResource,0,
field_147094_x,playerInventory,0,
field_147101_bU,respawnInvulnerabilityTicks,2,
field_147102_bM,logger,2,
field_147103_bO,statsFile,2,
field_147123_G,logger,0,
field_147124_at,framebufferMc,0,
field_147125_j,pointedEntity,0,
field_147126_aw,mcMusicTicker,0,
field_147127_av,mcSoundHandler,0,
field_147128_au,textureMapBlocks,0,
field_147129_ai,jvm64bit,0,
field_147141_M,resourcePackUrl,2,The texture pack for the server
field_147142_T,nanoTimeSinceStatusRefresh,2,
field_147143_S,sessionService,2,
field_147144_o,networkSystem,2,
field_147145_h,logger,2,
field_147146_q,random,2,
field_147147_p,statusResponse,2,
field_147148_h,logger,0,
field_147150_a,logger,2,
field_147166_l,categoryName,0,
field_147167_m,categoryId,0,
field_147175_a,logger,2,
field_147208_a,logger,2,
field_147228_b,logger,0,
field_147229_c,pingDestinations,0,A list of NetworkManagers that have pending pings
field_147230_a,PING_RESPONSE_SPLITTER,0,
field_147299_f,gameController,0,"Reference to the Minecraft instance, which many handler methods operate on"
field_147300_g,clientWorldController,0,"Reference to the current ClientWorld instance, which many handler methods operate on"
field_147301_d,logger,0,
field_147302_e,netManager,0,The NetworkManager instance used to communicate with the server (used only by handlePlayerPosLook to update positioning and handleJoinGame to inform the server of the client distribution/mods)
field_147304_c,currentServerMaxPlayers,0,
field_147306_l,avRandomizer,0,"Just an ordinary random number generator, used to randomize audio pitch of item/orb pickup and randomize both particlespawn offset and velocity"
field_147307_j,guiScreenServer,0,Seems to be either null (integrated server) or an instance of either GuiMultiplayer (when connecting to a server) or GuiScreenReamlsTOS (when connecting to MCO server)
field_147309_h,doneLoadingTerrain,0,"True if the client has finished downloading terrain and may spawn. Set upon receipt of S08PacketPlayerPosLook, reset upon respawning"
field_147310_i,playerInfoMap,0,A mapping from player names to their respective GuiPlayerInfo (specifies the clients response time to the server)
field_147313_b,networkManager,2,
field_147314_a,server,2,
field_147327_f,server,2,
field_147328_g,currentLoginState,2,
field_147329_d,RANDOM,2,
field_147330_e,verifyToken,2,
field_147331_b,AUTHENTICATOR_THREAD_ID,2,
field_147332_c,logger,2,
field_147333_a,networkManager,2,
field_147334_j,serverId,2,
field_147335_k,secretKey,2,
field_147336_h,connectionTimer,2,How long has player been trying to login into the server.
field_147337_i,loginGameProfile,2,
field_147365_f,floatingTickCount,2,Used to keep track of how the player is floating while gamerules should prevent that. Surpassing 80 ticks means kick
field_147367_d,serverController,2,
field_147368_e,networkTickCount,2,
field_147369_b,playerEntity,2,
field_147370_c,logger,2,
field_147371_a,netManager,2,
field_147373_o,lastPosX,2,
field_147374_l,chatSpamThresholdCount,2,"Incremented by 20 each time a user sends a chat message, decreased by one every tick. Non-ops kicked when over 200"
field_147375_m,itemDropThreshold,2,
field_147377_k,lastSentPingPacket,2,
field_147379_i,lastPingTime,2,
field_147380_r,hasMoved,2,
field_147381_q,lastPosZ,2,
field_147382_p,lastPosY,2,
field_147384_b,networkManager,0,
field_147385_a,mcServer,0,
field_147386_b,networkManager,2,
field_147387_a,server,2,
field_147393_d,networkManager,0,
field_147394_b,mc,0,
field_147395_c,previousGuiScreen,0,
field_147396_a,logger,0,
field_147411_m,serverIcon,0,
field_147412_i,playerList,0,
field_147415_a,logger,0,
field_147417_b,logger,2,
field_147433_r,parabolicField,2,
field_147436_a,logger,0,
field_147481_N,processingLoadedTiles,2,
field_147482_g,loadedTileEntityList,2,A list of the loaded tile entities in the world
field_147483_b,tileEntitiesToBeRemoved,2,
field_147484_a,addedTileEntityList,2,
field_147489_T,blockEventCacheIndex,2,
field_147491_a,logger,2,
field_147501_a,rendererDispatcher,0,
field_147503_f,textureChristmas,0,
field_147504_g,textureNormal,0,
field_147505_d,textureNormalDouble,0,
field_147506_e,textureTrapped,0,
field_147507_b,textureTrappedDouble,0,
field_147508_c,textureChristmasDouble,0,
field_147509_j,isChristams,0,
field_147510_h,simpleChest,0,
field_147511_i,largeChest,0,
field_147514_c,model,0,The ModelSign instance for use in this renderer
field_147523_b,beaconBeam,0,
field_147532_f,CREEPER_TEXTURES,0,
field_147534_d,WITHER_SKELETON_TEXTURES,0,
field_147535_e,ZOMBIE_TEXTURES,0,
field_147536_b,instance,0,
field_147537_c,SKELETON_TEXTURES,0,
field_147550_f,worldObj,0,
field_147551_g,entity,0,
field_147552_d,staticPlayerZ,0,The player's current Z position (same as playerZ)
field_147553_e,renderEngine,0,
field_147554_b,staticPlayerX,0,The player's current X position (same as playerX)
field_147555_c,staticPlayerY,0,The player's current Y position (same as playerY)
field_147556_a,instance,0,
field_147557_n,fontRenderer,0,
field_147558_l,entityZ,0,
field_147559_m,mapSpecialRenderers,0,
field_147560_j,entityX,0,
field_147561_k,entityY,0,
field_147562_h,entityYaw,0,
field_147563_i,entityPitch,0,
field_147593_P,mapSoundPositions,0,"Currently playing sounds.  Type:  HashMap<ChunkCoordinates, ISound>"
field_147595_R,displayListEntitiesDirty,0,
field_147596_f,prevRenderSortX,0,
field_147597_g,prevRenderSortY,0,
field_147599_m,logger,0,
field_147602_h,prevRenderSortZ,0,
field_147616_f,framebufferObject,0,
field_147617_g,framebufferTexture,0,
field_147618_d,framebufferHeight,0,
field_147619_e,useDepth,0,
field_147620_b,framebufferTextureHeight,0,
field_147621_c,framebufferWidth,0,
field_147622_a,framebufferTextureWidth,0,
field_147623_j,framebufferFilter,0,
field_147624_h,depthBuffer,0,
field_147625_i,framebufferColor,0,
field_147635_d,logger,0,
field_147636_j,mipmapLevels,0,
field_147638_c,logger,0,
field_147639_c,logger,0,
field_147643_d,threadDownloadCounter,0,
field_147644_c,logger,0,
field_147646_a,logger,0,
field_147648_b,logger,0,
field_147658_f,zPosF,0,
field_147659_g,repeat,0,
field_147660_d,xPosF,0,
field_147661_e,yPosF,0,
field_147662_b,volume,0,
field_147663_c,pitch,0,
field_147664_a,positionedSoundLocation,0,
field_147665_h,repeatDelay,0,The number of ticks between repeating the sound
field_147666_i,attenuationType,0,
field_147668_j,donePlaying,0,
field_147670_k,minecart,0,
field_147671_l,minecart,0,
field_147672_k,player,0,
field_147676_d,timeUntilNextMusic,0,
field_147677_b,mc,0,
field_147678_c,currentMusic,0,
field_147679_a,rand,0,
field_147694_f,sndManager,0,
field_147695_g,mcResourceManager,0,
field_147697_e,sndRegistry,0,
field_147698_b,logger,0,
field_147700_a,missing_sound,0,
field_147707_d,theShaderGroup,0,
field_147708_e,shaderCount,0,
field_147709_v,theMapItemRenderer,0,
field_147710_q,logger,0,
field_147711_ac,resourceManager,0,
field_147712_ad,shaderResourceLocations,0,
field_147713_ae,shaderIndex,0,
field_147719_a,instance,0,
field_147917_g,mc,0,
field_147923_a,logger,0,
field_147941_i,pointedEntity,0,
field_147957_g,mipmapBuffer,0,
field_147959_c,logger,0,
field_147967_a,logger,0,
field_147968_d,mipmapLevelHolder,0,
field_147971_a,mipmapLevelStitcher,0,
field_147997_f,shaderSamplers,0,maps sampler names to their texture
field_147998_g,samplerNames,0,
field_147999_d,currentProgram,0,
field_148001_b,defaultShaderUniform,0,
field_148002_c,staticShaderManager,0,
field_148003_a,logger,0,
field_148004_n,useFaceCulling,0,
field_148005_o,isDirty,0,
field_148006_l,program,0,
field_148007_m,programFilename,0,
field_148008_j,shaderUniformLocations,0,
field_148009_k,mappedShaderUniforms,0,
field_148010_h,shaderSamplerLocations,0,
field_148011_i,shaderUniforms,0,
field_148012_t,fragmentShaderLoader,0,
field_148013_s,vertexShaderLoader,0,
field_148014_r,attributes,0,
field_148015_q,attribLocations,0,
field_148016_p,field_148016_p,0,
field_148029_f,listFramebuffers,0,
field_148030_g,projectionMatrix,0,
field_148031_d,listShaders,0,
field_148032_e,mapFramebuffers,0,
field_148033_b,resourceManager,0,
field_148034_c,shaderGroupName,0,
field_148035_a,mainFramebuffer,0,
field_148038_h,mainFramebufferWidth,0,
field_148039_i,mainFramebufferHeight,0,
field_148046_f,listAuxWidths,0,
field_148047_g,listAuxHeights,0,
field_148048_d,listAuxFramebuffers,0,
field_148049_e,listAuxNames,0,
field_148050_b,framebufferOut,0,
field_148051_c,manager,0,
field_148052_a,framebufferIn,0,
field_148053_h,projectionMatrix,0,
field_148058_d,shaderAttachCount,0,
field_148059_b,shaderFilename,0,
field_148060_c,shader,0,
field_148061_a,shaderType,0,
field_148067_f,loadedShaders,0,
field_148069_d,shaderExtension,0,
field_148070_e,shaderMode,0,
field_148072_c,shaderName,0,
field_148079_b,staticShaderLinkHelper,0,
field_148080_a,logger,0,
field_148098_f,uniformFloatBuffer,0,
field_148099_g,shaderName,0,
field_148100_d,uniformType,0,
field_148101_e,uniformIntBuffer,0,
field_148102_b,uniformLocation,0,
field_148103_c,uniformCount,0,
field_148104_a,logger,0,
field_148105_h,dirty,0,
field_148106_i,shaderManager,0,
field_148149_f,slotHeight,0,The height of a slot.
field_148150_g,mouseX,0,
field_148151_d,right,0,
field_148152_e,left,0,
field_148153_b,top,0,The top of the slot container. Affects the overlays and scrolling.
field_148154_c,bottom,0,The bottom of the slot container. Affects the overlays and scrolling.
field_148155_a,width,0,
field_148156_n,scrollDownButtonID,0,The buttonID of the button used to scroll down
field_148157_o,initialClickY,0,Where the mouse was in the window when you first clicked to scroll
field_148158_l,height,0,
field_148159_m,scrollUpButtonID,0,The buttonID of the button used to scroll up
field_148160_j,headerPadding,0,
field_148161_k,mc,0,
field_148162_h,mouseY,0,
field_148164_v,enabled,0,
field_148165_u,hasListHeader,0,
field_148166_t,showSelectionBox,0,Set to true if a selected element in this gui will show an outline box
field_148167_s,lastClicked,0,The time when this button was last clicked.
field_148168_r,selectedElement,0,The element in the list that was selected
field_148169_q,amountScrolled,0,How far down this slot has been scrolled
field_148170_p,scrollMultiplier,0,What to multiply the amount you moved your mouse by (used for slowing down scrolling when over the items and not on the scroll bar)
field_148176_l,langCodeList,0,A list containing the many different locale language codes.
field_148177_m,languageMap,0,The map containing the Locale-Language pairs.
field_148188_n,maxListLabelWidth,0,
field_148189_l,mc,0,
field_148190_m,listEntries,0,
field_148196_n,lanScanEntry,0,
field_148200_k,owner,0,
field_148205_k,mc,0,
field_148216_n,statSorter,0,
field_148219_m,statsHolder,0,
field_148240_d,location,0,
field_148242_b,mapData,0,
field_148251_b,textureManager,0,
field_148252_c,loadedMaps,0,
field_148253_a,mapIcons,0,
field_148257_b,playerID,0,
field_148258_c,token,0,
field_148261_a,logger,0,
field_148270_M,valueStep,0,
field_148271_N,valueMin,0,
field_148272_O,valueMax,0,
field_148280_d,btnChangeKeyBinding,0,
field_148281_e,btnReset,0,
field_148282_b,keybinding,0,The keybinding specified for this KeyEntry
field_148283_c,keyDesc,0,The localized key description for this KeyEntry
field_148285_b,labelText,0,
field_148286_c,labelWidth,0,
field_148304_a,logger,0,
field_148321_e,resourcePackIcon,0,
field_148322_c,logger,0,
field_148326_f,logger,2,
field_148330_a,itemList,0,the list of items in this container
field_148332_b,slot,0,
field_148336_b,rand,0,
field_148337_c,namePartsArray,0,
field_148338_a,instance,0,
field_148534_e,dirServerResourcepacks,0,
field_148536_c,listMipmaps,0,
field_148546_d,logger,2,
field_148547_k,playerStatFiles,2,
field_148550_b,logger,0,
field_148564_f,streaming,0,
field_148567_b,volume,0,
